freq,unit,na_item,geo,2020,2021,2022,2023,2024,2025
A,CLV_I10_HAB,P41,HR,115.669,127.67,135.958,140.711,149.384,
A,CLV_I10_HAB,P41,HU,128.383,135.066,144.976,142.97,150.483,
A,CLV_I10_HAB,P41,IE,103.39,110.784,118.494,122.331,124.226,
A,CLV_I10_HAB,P41,IS,111.074,116.719,120.941,119.151,118.298,
A,CLV_I10_HAB,P41,IT,90.437,95.962,100.444,101.224,101.694,
A,CLV_I10_HAB,P41,LT,139.686,149.373,150.979,148.736,152.065,
A,CLV_I10_HAB,P41,LU,97.622,105.424,109.371,110.392,112.717,
A,CLV_I10_HAB,P41,LV,133.64,144.949,149.658,150.077,151.199,
A,CLV_I10_HAB,P41,ME,116.395,122.406,137.133,146.505,160.149,
A,CLV_I10_HAB,P41,MT,116.497,127.529,132.834,141.904,147.398,
A,CLV_I10_HAB,P41,NL,98.963,103.03,107.277,107.228,108.168,109.421
A,CLV_I10_HAB,P41,NO,101.815,106.193,111.962,110.538,111.315,
A,CLV_I10_HAB,P41,PL,131.505,140.967,143.683,144.794,151.126,
A,CLV_I10_HAB,P41,PT,98.527,103.612,108.563,110.006,112.143,
A,CLV_I10_HAB,P41,RO,145.318,155.722,164.607,168.815,176.774,
A,CLV_I10_HAB,P41,RS,110.688,119.267,127.002,128.188,135.215,
A,CLV_I10_HAB,P41,SE,103.642,108.171,109.068,107.071,107.343,
A,CLV_I10_HAB,P41,SI,105.208,115.841,119.547,118.799,124.404,
A,CLV_I10_HAB,P41,SK,120.426,125.593,131.675,128.121,132.126,
A,CLV_I10_HAB,P41,TR,133.137,150.809,170.619,188.161,197.096,
A,CLV_I10_HAB,P41,UK,,,,,,
A,CLV_I15_HAB,B1GQ,AL,111.45,122.578,130.066,,,
A,CLV_I15_HAB,B1GQ,AT,98.741,103.201,107.486,105.731,104.494,
A,CLV_I15_HAB,B1GQ,BE,99.694,105.494,108.786,109.713,110.23,
A,CLV_I15_HAB,B1GQ,BG,116.116,126.041,132.045,134.65,139.323,
A,CLV_I15_HAB,B1GQ,CH,101.224,106.688,109.526,108.784,109.066,
A,CLV_I15_HAB,B1GQ,CY,116.49,127.839,135.867,138.097,141.27,
A,CLV_I15_HAB,B1GQ,CZ,108.858,113.258,113.682,112.497,113.724,
A,CLV_I15_HAB,B1GQ,DE,101.904,106.057,107.277,105.377,104.565,104.768
A,CLV_I15_HAB,B1GQ,DK,105.362,111.737,111.245,111.135,114.445,
A,CLV_I15_HAB,B1GQ,EA,100.439,106.823,110.147,110.124,110.656,
A,CLV_I15_HAB,B1GQ,EA12,100.143,106.474,109.835,109.589,110.056,
A,CLV_I15_HAB,B1GQ,EA19,100.439,106.823,110.147,109.927,110.439,
A,CLV_I15_HAB,B1GQ,EA20,100.532,106.96,110.319,110.124,110.656,
A,CLV_I15_HAB,B1GQ,EA21,100.71,107.171,110.562,110.392,110.953,
A,CLV_I15_HAB,B1GQ,EE,112.427,121.6,119.953,113.75,112.919,
A,CLV_I15_HAB,B1GQ,EL,97.254,106.249,112.765,115.512,118.111,
A,CLV_I15_HAB,B1GQ,ES,96.466,102.909,108.458,109.825,112.448,
A,CLV_I15_HAB,B1GQ,EU27_2020,102.362,108.937,112.107,112.038,112.887,
A,CLV_I15_HAB,B1GQ,FI,105.003,107.603,108.123,106.337,105.909,
A,CLV_I15_HAB,B1GQ,FR,96.914,103.108,105.509,106.754,107.741,
A,CLV_I15_HAB,B1GQ,HR,110.389,125.437,135.238,140.229,145.157,
A,CLV_I15_HAB,B1GQ,HU,114.718,123.508,128.983,128.101,129.224,
A,CLV_I15_HAB,B1GQ,IE,125.925,144.747,152.39,145.829,147.144,
A,CLV_I15_HAB,B1GQ,IS,98.953,102.525,109.006,111.716,108.343,
A,CLV_I15_HAB,B1GQ,IT,96.181,105.313,110.614,111.749,112.574,
A,CLV_I15_HAB,B1GQ,LT,122.242,130.151,132.264,131.389,134.588,
A,CLV_I15_HAB,B1GQ,LU,99.671,104.917,101.527,99.729,98.51,
A,CLV_I15_HAB,B1GQ,LV,111.814,120.599,122.805,121.952,122.983,
A,CLV_I15_HAB,B1GQ,ME,98.925,112.106,121.065,128.921,133.001,
A,CLV_I15_HAB,B1GQ,MK,108.957,115.244,118.772,122.067,125.959,
A,CLV_I15_HAB,B1GQ,MT,109.209,123.109,123.031,130.794,136.09,
A,CLV_I15_HAB,B1GQ,NL,102.821,108.707,113.067,111.284,111.756,113.233
A,CLV_I15_HAB,B1GQ,NO,100.674,104.048,106.461,105.322,106.527,
A,CLV_I15_HAB,B1GQ,PL,120.517,129.538,133.436,134.298,138.751,
A,CLV_I15_HAB,B1GQ,PT,102.294,107.743,114.596,116.928,118.129,
A,CLV_I15_HAB,B1GQ,RO,120.757,128.541,134.535,137.487,138.814,
A,CLV_I15_HAB,B1GQ,RS,117.708,128.269,135.095,141.031,147.419,
A,CLV_I15_HAB,B1GQ,SE,100.853,105.488,105.682,104.748,105.42,
A,CLV_I15_HAB,B1GQ,SI,110.184,119.179,122.263,124.509,126.288,
A,CLV_I15_HAB,B1GQ,SK,107.977,114.5,114.775,117.193,119.435,
A,CLV_I15_HAB,B1GQ,TR,109.658,121.414,126.871,133.227,137.706,
A,CLV_I15_HAB,B1GQ,UK,,,,,,
A,CLV_I15_HAB,P3,AL,109.295,114.959,122.686,,,
A,CLV_I15_HAB,P3,AT,95.88,101.013,103.607,102.748,104.048,
A,CLV_I15_HAB,P3,BE,98.163,102.763,105.516,106.274,107.71,
A,CLV_I15_HAB,P3,BG,124.07,133.138,140.692,142.615,149.329,
A,CLV_I15_HAB,P3,CH,97.616,99.148,102.028,101.921,102.978,
A,CLV_I15_HAB,P3,CY,111.943,116.561,124.803,129.13,131.439,
A,CLV_I15_HAB,P3,CZ,110.32,114.012,111.809,109.564,112.29,
A,CLV_I15_HAB,P3,DE,103.006,105.564,109.821,108.253,109.16,110.661
A,CLV_I15_HAB,P3,DK,104.333,109.471,106.069,103.63,104.134,
A,CLV_I15_HAB,P3,EA,99.76,104.231,107.968,108.334,109.555,
A,CLV_I15_HAB,P3,EA12,99.457,103.873,107.621,107.811,108.943,
A,CLV_I15_HAB,P3,EA19,99.76,104.231,107.968,108.125,109.314,
A,CLV_I15_HAB,P3,EA20,99.883,104.389,108.151,108.334,109.555,
A,CLV_I15_HAB,P3,EA21,100.098,104.638,108.437,108.641,109.897,
A,CLV_I15_HAB,P3,EE,113.552,120.481,122.305,118.272,118.176,
A,CLV_I15_HAB,P3,EL,102.394,107.378,115.592,118.727,120.489,
A,CLV_I15_HAB,P3,ES,97.287,103.25,106.168,107.541,109.665,
A,CLV_I15_HAB,P3,EU27_2020,101.861,106.63,110.057,110.274,111.872,
A,CLV_I15_HAB,P3,FI,101.192,104.581,104.679,105.52,105.257,
A,CLV_I15_HAB,P3,FR,97.713,102.804,105.603,106.283,107.254,
A,CLV_I15_HAB,P3,HR,116.307,127.183,134.899,140.406,148.89,
A,CLV_I15_HAB,P3,HU,120.712,126.458,134.436,133.736,138.763,
A,CLV_I15_HAB,P3,IE,105.516,112.952,119.957,123.663,125.94,
A,CLV_I15_HAB,P3,IS,105.863,110.673,114.088,112.581,111.864,
A,CLV_I15_HAB,P3,IT,95.26,100.447,104.796,105.567,106.301,
A,CLV_I15_HAB,P3,LT,111.542,118.726,119.931,118.141,120.69,
A,CLV_I15_HAB,P3,LU,99.063,106.215,109.818,111.012,113.447,
A,CLV_I15_HAB,P3,LV,113.021,121.791,126.246,126.516,127.583,
A,CLV_I15_HAB,P3,ME,112.1,116.579,129.693,137.877,149.838,
A,CLV_I15_HAB,P3,MK,112.324,121.664,126.472,128.22,130.806,
A,CLV_I15_HAB,P3,MT,106.577,115.625,120.033,127.128,132.249,
A,CLV_I15_HAB,P3,NL,100.644,104.661,108.667,109.177,110.648,112.11
A,CLV_I15_HAB,P3,NO,97.964,101.864,106.593,105.809,106.677,
A,CLV_I15_HAB,P3,PL,119.3,126.991,129.278,130.942,137.098,
A,CLV_I15_HAB,P3,PT,103.291,107.848,112.245,113.609,115.347,
A,CLV_I15_HAB,P3,RO,130.66,138.627,144.698,148.687,155.79,
A,CLV_I15_HAB,P3,RS,112.501,121.396,128.204,128.823,135.92,
A,CLV_I15_HAB,P3,SE,98.299,102.427,103.377,101.993,102.46,
A,CLV_I15_HAB,P3,SI,108.027,118.313,121.337,121.34,126.746,
A,CLV_I15_HAB,P3,SK,114.296,118.428,121.37,117.947,122.195,
A,CLV_I15_HAB,P3,TR,110.415,123.848,139.884,152.498,157.877,
A,CLV_I15_HAB,P3,UK,,,,,,
A,CLV_I15_HAB,P31_S13,AL,115.199,125.105,128.728,,,
A,CLV_I15_HAB,P31_S13,AT,100.102,110.831,109.355,108.183,111.43,
A,CLV_I15_HAB,P31_S13,BE,100.597,105.283,108.122,110.921,112.345,
A,CLV_I15_HAB,P31_S13,BG,134.255,140.923,148.016,150.688,157.144,
A,CLV_I15_HAB,P31_S13,CH,102.98,108.473,103.205,104.559,104.046,
A,CLV_I15_HAB,P31_S13,CY,141.256,158.817,162.12,162.01,165.983,
A,CLV_I15_HAB,P31_S13,CZ,118.653,123.466,121.008,123.843,128.176,
A,CLV_I15_HAB,P31_S13,DE,113.136,117.736,118.955,115.452,118.572,120.966
A,CLV_I15_HAB,P31_S13,DK,95.831,101.135,97.362,96.106,95.669,
A,CLV_I15_HAB,P31_S13,EA,106.459,112.429,113.634,114.053,116.075,
A,CLV_I15_HAB,P31_S13,EA12,106.319,112.253,113.448,113.722,115.669,
A,CLV_I15_HAB,P31_S13,EA19,106.459,112.429,113.634,113.887,115.87,
A,CLV_I15_HAB,P31_S13,EA20,106.577,112.554,113.773,114.053,116.075,
A,CLV_I15_HAB,P31_S13,EA21,106.782,112.78,114.037,114.34,116.388,
A,CLV_I15_HAB,P31_S13,EE,114.352,120.63,120.07,116.14,117.481,
A,CLV_I15_HAB,P31_S13,EL,111.887,115.927,117.969,122.455,119.02,
A,CLV_I15_HAB,P31_S13,ES,113.396,118.522,116.881,120.568,123.779,
A,CLV_I15_HAB,P31_S13,EU27_2020,107.017,113.018,113.801,114.329,116.588,
A,CLV_I15_HAB,P31_S13,FI,107.836,112.14,111.304,117.246,117.726,
A,CLV_I15_HAB,P31_S13,FR,96.981,104.729,107.162,107.851,109.005,
A,CLV_I15_HAB,P31_S13,HR,122.129,127.403,130.056,136.661,148.45,
A,CLV_I15_HAB,P31_S13,HU,98.981,101.816,107.536,110.513,112.193,
A,CLV_I15_HAB,P31_S13,IE,125.926,132.744,135.775,143.544,147.023,
A,CLV_I15_HAB,P31_S13,IS,107.326,108.316,107.657,107.471,107.403,
A,CLV_I15_HAB,P31_S13,IT,103.122,108.098,108.875,110.675,110.364,
A,CLV_I15_HAB,P31_S13,LT,99.212,99.97,101.363,100.013,100.735,
A,CLV_I15_HAB,P31_S13,LU,111.852,115.701,118.184,116.039,120.243,
A,CLV_I15_HAB,P31_S13,LV,100.906,106.416,100.418,106.326,105.724,
A,CLV_I15_HAB,P31_S13,ME,101.154,102.63,102.926,107.678,109.2,
A,CLV_I15_HAB,P31_S13,MT,135.091,144.785,137.002,137.386,146.949,
A,CLV_I15_HAB,P31_S13,NL,104.557,109.353,109.033,109.592,111.718,113.86
A,CLV_I15_HAB,P31_S13,NO,97.807,101.44,103.305,104.999,106.348,
A,CLV_I15_HAB,P31_S13,PL,123.615,135.529,130.963,136.758,150.928,
A,CLV_I15_HAB,P31_S13,PT,107.415,116.175,120.503,121.931,124.917,
A,CLV_I15_HAB,P31_S13,RO,112.426,114.863,119.517,123.524,119.286,
A,CLV_I15_HAB,P31_S13,RS,121.467,123.419,134.397,133.995,138.72,
A,CLV_I15_HAB,P31_S13,SE,96.394,99.174,98.003,97.287,97.363,
A,CLV_I15_HAB,P31_S13,SI,113.117,120.541,121.208,120.005,132.13,
A,CLV_I15_HAB,P31_S13,SK,112.925,123.593,131.257,129.504,130.819,
A,CLV_I15_HAB,P31_S13,TR,132.056,140.192,140.803,153.567,164.991,
A,CLV_I15_HAB,P31_S13,UK,,,,,,
A,CLV_I15_HAB,P31_S14,AL,106.102,111.851,120.089,,,
A,CLV_I15_HAB,P31_S14,AT,93.71,97.725,102.128,100.794,101.161,
A,CLV_I15_HAB,P31_S14,BE,96.661,101.545,104.329,104.494,105.992,
A,CLV_I15_HAB,P31_S14,BG,121.56,132.908,139.035,140.946,148.07,
A,CLV_I15_HAB,P31_S14,CH,95.835,97.111,101.161,100.97,102.24,
A,CLV_I15_HAB,P31_S14,CY,108.771,111.958,121.636,126.519,129.435,
A,CLV_I15_HAB,P31_S14,CZ,107.59,112.018,109.744,105.539,107.747,
A,CLV_I15_HAB,P31_S14,DE,98.705,100.879,106.866,105.203,105.427,106.885
A,CLV_I15_HAB,P31_S14,DK,108.007,113.784,110.073,106.398,107.013,
A,CLV_I15_HAB,P31_S14,EA,97.115,101.582,106.479,106.506,107.371,
A,CLV_I15_HAB,P31_S14,EA12,96.731,101.127,106.021,105.856,106.625,
A,CLV_I15_HAB,P31_S14,EA19,97.115,101.582,106.479,106.282,107.115,
A,CLV_I15_HAB,P31_S14,EA20,97.241,101.755,106.68,106.506,107.371,
A,CLV_I15_HAB,P31_S14,EA21,97.462,102.022,106.973,106.821,107.726,
A,CLV_I15_HAB,P31_S14,EE,113.297,121.38,125.072,120.059,119.244,
A,CLV_I15_HAB,P31_S14,EL,102.567,108.465,119.419,122.616,125.831,
A,CLV_I15_HAB,P31_S14,ES,93.632,100.409,104.334,104.833,106.893,
A,CLV_I15_HAB,P31_S14,EU27_2020,99.602,104.505,109.087,108.827,110.1,
A,CLV_I15_HAB,P31_S14,FI,99.354,102.579,103.119,102.68,101.62,
A,CLV_I15_HAB,P31_S14,FR,97.337,101.95,104.799,105.167,105.98,
A,CLV_I15_HAB,P31_S14,HR,115.077,128.702,138.283,142.634,150.612,
A,CLV_I15_HAB,P31_S14,HU,122.91,129.925,139.413,135.844,144.459,
A,CLV_I15_HAB,P31_S14,IE,98.16,106.001,115.141,117.901,118.892,
A,CLV_I15_HAB,P31_S14,IS,104.715,111.845,117.83,115.481,114.357,
A,CLV_I15_HAB,P31_S14,IT,92.91,98.779,104.252,104.824,105.426,
A,CLV_I15_HAB,P31_S14,LT,114.324,123.719,124.978,123.037,126.098,
A,CLV_I15_HAB,P31_S14,LU,93.154,101.663,105.744,107.501,109.28,
A,CLV_I15_HAB,P31_S14,LV,109.674,119.418,125.614,125.079,126.378,
A,CLV_I15_HAB,P31_S14,ME,113.388,119.876,136.424,146.004,161.313,
A,CLV_I15_HAB,P31_S14,MK,113.068,124.113,131.345,133.738,136.839,
A,CLV_I15_HAB,P31_S14,MT,97.812,107.773,115.125,125.142,128.902,
A,CLV_I15_HAB,P31_S14,NL,97.504,101.309,107.46,107.152,107.643,108.554
A,CLV_I15_HAB,P31_S14,NO,95.832,100.206,106.665,103.998,104.607,
A,CLV_I15_HAB,P31_S14,PL,117.377,125.362,128.838,128.983,133.115,
A,CLV_I15_HAB,P31_S14,PT,103.495,108.394,113.724,115.183,117.329,
A,CLV_I15_HAB,P31_S14,RO,132.439,143.339,151.928,155.476,164.427,
A,CLV_I15_HAB,P31_S14,RS,111.665,121.336,128.822,130.328,137.82,
A,CLV_I15_HAB,P31_S14,SE,98.726,103.738,105.61,103.025,103.343,
A,CLV_I15_HAB,P31_S14,SI,107.141,118.87,123.055,122.41,126.647,
A,CLV_I15_HAB,P31_S14,SK,117.949,121.942,127.426,123.386,127.998,
A,CLV_I15_HAB,P31_S14,TR,107.274,122.826,141.515,156.225,162.968,
A,CLV_I15_HAB,P31_S14,UK,,,,,,
A,CLV_I15_HAB,P31_S14_S15,AL,106.285,112.151,120.345,,,
A,CLV_I15_HAB,P31_S14_S15,AT,94.207,98.457,102.579,101.472,101.941,
A,CLV_I15_HAB,P31_S14_S15,BE,96.791,101.771,104.666,104.892,106.39,
A,CLV_I15_HAB,P31_S14_S15,BG,121.777,133.172,139.421,141.313,148.42,
A,CLV_I15_HAB,P31_S14_S15,CH,96.291,97.664,101.554,101.447,102.709,
A,CLV_I15_HAB,P31_S14_S15,CY,108.824,112.254,121.766,126.689,129.666,
A,CLV_I15_HAB,P31_S14_S15,CZ,108.133,112.669,110.544,106.504,108.94,
A,CLV_I15_HAB,P31_S14_S15,DE,98.823,100.931,106.827,105.163,105.427,106.838
A,CLV_I15_HAB,P31_S14_S15,DK,107.797,113.37,109.917,106.374,106.899,
A,CLV_I15_HAB,P31_S14_S15,EA,97.185,101.634,106.503,106.577,107.478,
A,CLV_I15_HAB,P31_S14_S15,EA12,96.809,101.185,106.05,105.931,106.738,
A,CLV_I15_HAB,P31_S14_S15,EA19,97.185,101.634,106.503,106.353,107.222,
A,CLV_I15_HAB,P31_S14_S15,EA20,97.312,101.806,106.704,106.577,107.478,
A,CLV_I15_HAB,P31_S14_S15,EA21,97.533,102.073,106.997,106.891,107.832,
A,CLV_I15_HAB,P31_S14_S15,EE,113.995,122.065,125.456,120.685,120.026,
A,CLV_I15_HAB,P31_S14_S15,EL,102.464,108.268,118.968,122.058,125.202,
A,CLV_I15_HAB,P31_S14_S15,ES,93.793,100.453,104.416,105.028,107.141,
A,CLV_I15_HAB,P31_S14_S15,EU27_2020,99.68,104.55,109.121,108.921,110.226,
A,CLV_I15_HAB,P31_S14_S15,FI,99.427,102.41,103.004,102.363,101.383,
A,CLV_I15_HAB,P31_S14_S15,FR,97.28,101.921,104.904,105.345,106.185,
A,CLV_I15_HAB,P31_S14_S15,HR,115.313,128.84,138.384,142.815,150.946,
A,CLV_I15_HAB,P31_S14_S15,HU,124.012,131.031,141.094,138.062,146.265,
A,CLV_I15_HAB,P31_S14_S15,IE,97.908,105.49,114.463,117.307,118.817,
A,CLV_I15_HAB,P31_S14_S15,IS,104.886,111.734,117.394,115.149,114.075,
A,CLV_I15_HAB,P31_S14_S15,IT,92.875,98.797,104.214,104.849,105.479,
A,CLV_I15_HAB,P31_S14_S15,LT,114.262,123.561,124.815,122.926,126.03,
A,CLV_I15_HAB,P31_S14_S15,LU,93.377,102.42,106.825,108.814,110.556,
A,CLV_I15_HAB,P31_S14_S15,LV,109.502,119.331,125.277,124.452,125.677,
A,CLV_I15_HAB,P31_S14_S15,ME,113.868,120.373,136.895,146.642,161.82,
A,CLV_I15_HAB,P31_S14_S15,MK,113.155,124.349,131.582,134.042,137.165,
A,CLV_I15_HAB,P31_S14_S15,MT,98.771,108.751,116.09,125.811,129.85,
A,CLV_I15_HAB,P31_S14_S15,NL,97.707,101.531,107.545,107.27,107.777,108.699
A,CLV_I15_HAB,P31_S14_S15,NO,95.86,100.206,107.088,104.561,105.06,
A,CLV_I15_HAB,P31_S14_S15,PL,117.834,125.793,129.451,129.635,133.897,
A,CLV_I15_HAB,P31_S14_S15,PT,103.044,107.85,113.199,114.731,116.861,
A,CLV_I15_HAB,P31_S14_S15,RO,132.122,142.485,150.922,154.635,163.541,
A,CLV_I15_HAB,P31_S14_S15,RS,111.763,121.525,128.953,130.398,137.926,
A,CLV_I15_HAB,P31_S14_S15,SE,98.723,103.679,105.432,103.029,103.368,
A,CLV_I15_HAB,P31_S14_S15,SI,107.194,118.986,123.572,122.899,127.21,
A,CLV_I15_HAB,P31_S14_S15,SK,117.2,121.236,126.825,123.114,127.402,
A,CLV_I15_HAB,P31_S14_S15,TR,107.438,122.999,141.595,156.376,163.19,
A,CLV_I15_HAB,P31_S14_S15,UK,,,,,,
A,CLV_I15_HAB,P31_S15,AL,117.921,134.505,138.045,,,
A,CLV_I15_HAB,P31_S15,AT,108.355,119.24,115.504,120.72,124.069,
A,CLV_I15_HAB,P31_S15,BE,103.355,113.164,121.816,125.408,126.865,
A,CLV_I15_HAB,P31_S15,BG,144.47,161.976,187.716,186.323,189.736,
A,CLV_I15_HAB,P31_S15,CH,107.27,110.969,111.035,112.924,114.007,
A,CLV_I15_HAB,P31_S15,CY,112.177,130.92,129.912,137.335,144.116,
A,CLV_I15_HAB,P31_S15,CZ,147.965,160.093,168.476,177.768,198.751,
A,CLV_I15_HAB,P31_S15,DE,102.749,102.605,105.519,103.799,105.211,104.971
A,CLV_I15_HAB,P31_S15,DK,101.289,100.863,104.967,105.437,103.246,
A,CLV_I15_HAB,P31_S15,EA,99.891,103.62,107.474,109.343,111.652,
A,CLV_I15_HAB,P31_S15,EA12,99.781,103.417,107.217,108.831,111.131,
A,CLV_I15_HAB,P31_S15,EA19,99.891,103.62,107.474,109.122,111.383,
A,CLV_I15_HAB,P31_S15,EA20,100.039,103.792,107.668,109.343,111.652,
A,CLV_I15_HAB,P31_S15,EA21,100.242,104.028,107.955,109.646,111.969,
A,CLV_I15_HAB,P31_S15,EE,137.092,144.719,137.868,140.985,145.58,
A,CLV_I15_HAB,P31_S15,EL,97.853,99.634,99.389,97.982,98.132,
A,CLV_I15_HAB,P31_S15,ES,102.76,103.335,109.19,115.391,120.341,
A,CLV_I15_HAB,P31_S15,EU27_2020,102.711,106.355,110.485,112.647,115.258,
A,CLV_I15_HAB,P31_S15,FI,101.24,97.827,99.81,94.28,95.274,
A,CLV_I15_HAB,P31_S15,FR,95.935,101.219,107.22,109.333,110.809,
A,CLV_I15_HAB,P31_S15,HR,127.133,135.552,143.264,151.696,167.242,
A,CLV_I15_HAB,P31_S15,HU,155.881,162.983,190.287,204.849,199.834,
A,CLV_I15_HAB,P31_S15,IE,86.178,81.695,82.878,89.799,119.621,
A,CLV_I15_HAB,P31_S15,IS,107.654,108.657,107.949,107.767,107.679,
A,CLV_I15_HAB,P31_S15,IT,89.038,100.871,99.872,107.788,111.656,
A,CLV_I15_HAB,P31_S15,LT,99.345,87.928,88.084,98.161,110.793,
A,CLV_I15_HAB,P31_S15,LU,97.022,113.458,122.714,128.352,129.511,
A,CLV_I15_HAB,P31_S15,LV,101.998,115.287,110.484,97.338,95.359,
A,CLV_I15_HAB,P31_S15,ME,147.699,155.386,170.057,191.368,197.684,
A,CLV_I15_HAB,P31_S15,MK,120.683,144.301,151.686,159.416,164.254,
A,CLV_I15_HAB,P31_S15,MT,130.608,141.238,148.247,148.441,161.633,
A,CLV_I15_HAB,P31_S15,NL,109.157,114.116,111.896,113.584,115.144,116.747
A,CLV_I15_HAB,P31_S15,NO,96.272,100.158,114.143,113.996,112.621,
A,CLV_I15_HAB,P31_S15,PL,154.347,160.228,178.377,181.747,196.207,
A,CLV_I15_HAB,P31_S15,PT,88.505,90.327,96.26,100.162,101.795,
A,CLV_I15_HAB,P31_S15,RO,112.471,92.803,92.684,105.94,112.256,
A,CLV_I15_HAB,P31_S15,RS,118.198,134.248,137.985,135.407,145.35,
A,CLV_I15_HAB,P31_S15,SE,98.554,101.491,98.929,103.073,104.182,
A,CLV_I15_HAB,P31_S15,SI,110.223,125.621,153.513,151.174,159.803,
A,CLV_I15_HAB,P31_S15,SK,84.234,89.933,99.69,109.718,100.508,
A,CLV_I15_HAB,P31_S15,TR,138.98,156.268,156.059,186.772,209.367,
A,CLV_I15_HAB,P31_S15,UK,,,,,,
A,CLV_I15_HAB,P32_S13,AL,142.655,141.229,146.882,,,
A,CLV_I15_HAB,P32_S13,AT,100.265,101.642,100.924,102.34,106.219,
A,CLV_I15_HAB,P32_S13,BE,102.23,104.346,106.056,106.489,107.548,
A,CLV_I15_HAB,P32_S13,BG,130.359,126.873,142.976,144.379,148.819,
A,CLV_I15_HAB,P32_S13,CH,103.977,102.632,105.297,103.602,104.538,
A,CLV_I15_HAB,P32_S13,CY,107.213,108.214,112.353,116.693,113.08,
A,CLV_I15_HAB,P32_S13,CZ,111.486,109.414,107.12,108.942,111.396,
A,CLV_I15_HAB,P32_S13,DE,115.997,118.309,116.077,118.349,120.259,120.889
A,CLV_I15_HAB,P32_S13,DK,103.25,105.22,103.116,104.633,107.363,
A,CLV_I15_HAB,P32_S13,EA,106.391,108.553,108.884,111.137,113.286,
A,CLV_I15_HAB,P32_S13,EA12,106.295,108.466,108.935,111.095,113.167,
A,CLV_I15_HAB,P32_S13,EA19,106.391,108.553,108.884,110.957,113.076,
A,CLV_I15_HAB,P32_S13,EA20,106.483,108.659,109.017,111.137,113.286,
A,CLV_I15_HAB,P32_S13,EA21,106.702,108.862,109.318,111.448,113.618,
A,CLV_I15_HAB,P32_S13,EE,109.485,110.953,107.25,107.187,108.408,
A,CLV_I15_HAB,P32_S13,EL,94.138,95.306,94.755,97.084,95.146,
A,CLV_I15_HAB,P32_S13,ES,100.256,102.533,104.295,107.913,108.663,
A,CLV_I15_HAB,P32_S13,EU27_2020,108.056,110.125,110.378,112.869,115.395,
A,CLV_I15_HAB,P32_S13,FI,99.814,104.04,102.783,103.246,106.371,
A,CLV_I15_HAB,P32_S13,FR,101.766,104.628,106.953,109.134,110.622,
A,CLV_I15_HAB,P32_S13,HR,114.972,118.56,122.566,132.525,139.455,
A,CLV_I15_HAB,P32_S13,HU,125.737,128.847,130.029,135.212,129.883,
A,CLV_I15_HAB,P32_S13,IE,123.307,130.959,130.972,133.31,139.332,
A,CLV_I15_HAB,P32_S13,IS,107.326,108.316,107.657,107.471,107.403,
A,CLV_I15_HAB,P32_S13,IT,102.309,102.41,103.905,104.294,107.28,
A,CLV_I15_HAB,P32_S13,LT,105.621,107.73,108.181,106.495,107.959,
A,CLV_I15_HAB,P32_S13,LU,108.022,110.952,112.333,114.611,117.724,
A,CLV_I15_HAB,P32_S13,LV,145.841,151.368,160.666,160.326,162.676,
A,CLV_I15_HAB,P32_S13,ME,109.137,103.189,107.511,108.274,110.337,
A,CLV_I15_HAB,P32_S13,MT,120.939,123.046,124.61,123.342,129.898,
A,CLV_I15_HAB,P32_S13,NL,108.869,112.273,114.086,119.222,125.107,128.228
A,CLV_I15_HAB,P32_S13,NO,110.331,112.277,111.206,114.846,116.753,
A,CLV_I15_HAB,P32_S13,PL,123.856,124.623,125.567,132.636,142.359,
A,CLV_I15_HAB,P32_S13,PT,100.221,97.885,95.231,95.262,92.564,
A,CLV_I15_HAB,P32_S13,RO,130.652,129.407,122.886,128.223,134.949,
A,CLV_I15_HAB,P32_S13,RS,108.232,118.197,116.193,112.06,118.528,
A,CLV_I15_HAB,P32_S13,SE,100.857,103.497,105.417,108.729,111.181,
A,CLV_I15_HAB,P32_S13,SI,105.285,110.525,107.619,113.55,116.136,
A,CLV_I15_HAB,P32_S13,SK,100.908,100.701,89.437,86.217,91.992,
A,CLV_I15_HAB,P32_S13,TR,111.093,109.463,119.133,110.363,96.336,
A,CLV_I15_HAB,P32_S13,UK,,,,,,
A,CLV_I15_HAB,P3_S13,AL,129.007,133.325,137.969,,,
A,CLV_I15_HAB,P3_S13,AT,100.164,107.491,106.291,106.069,109.55,
A,CLV_I15_HAB,P3_S13,BE,101.167,104.948,107.392,109.352,110.644,
A,CLV_I15_HAB,P3_S13,BG,132.275,133.815,145.43,147.462,152.925,
A,CLV_I15_HAB,P3_S13,CH,103.454,105.687,104.202,104.101,104.28,
A,CLV_I15_HAB,P3_S13,CY,123.548,132.495,136.223,138.428,138.454,
A,CLV_I15_HAB,P3_S13,CZ,115.382,117.095,114.712,117.09,120.572,
A,CLV_I15_HAB,P3_S13,DE,114.192,117.954,117.896,116.586,119.252,120.972
A,CLV_I15_HAB,P3_S13,DK,97.994,102.365,99.061,98.594,99.062,
A,CLV_I15_HAB,P3_S13,EA,106.434,110.97,111.846,112.966,115.037,
A,CLV_I15_HAB,P3_S13,EA12,106.31,110.837,111.76,112.751,114.747,
A,CLV_I15_HAB,P3_S13,EA19,106.434,110.97,111.846,112.796,114.832,
A,CLV_I15_HAB,P3_S13,EA20,106.542,111.086,111.98,112.966,115.037,
A,CLV_I15_HAB,P3_S13,EA21,106.753,111.302,112.256,113.261,115.356,
